ID_REF,GSM1684096,GSM1684098,GSM1684100,GSM1684102,GSM1684104,GSM1684095,GSM1684097,GSM1684099,GSM1684101,GSM1684103
ILMN_1344020,,,,,,,,,,
ILMN_1344021,,,,,,,,,,
ILMN_1344022,,,,,,,,,,
ILMN_1344023,,,,,,,,,,
ILMN_1344024,,,,,,,,,,
ILMN_1344026,,,,,,,,,,
ILMN_1344027,,,,,,,,,,
ILMN_1344028,,,,,,,,,,
ILMN_1344029,,,,,,,,,,
ILMN_1344030,,,,,,,,,,
ILMN_1344031,,,,,,,,,,
ILMN_1344032,,,,,,,,,,
ILMN_1344033,,,,,,,,,,
ILMN_1344034,,,,,,,,,,
ILMN_1344035,,,,,,,,,,
ILMN_1344036,,,,,,,,,,
ILMN_1344037,,,,,,,,,,
ILMN_1344038,,,,,,,,,,
ILMN_1344039,,,,,,,,,,
ILMN_1344040,,,,,,,,,,
ILMN_1344041,,,,,,,,,,
ILMN_1344042,,,,,,,,,,
ILMN_1344043,,,,,,,,,,
ILMN_1344044,,,,,,,,,,
ILMN_1344045,,,,,,,,,,
ILMN_1344046,,,,,,,,,,
ILMN_1344047,,,,,,,,,,
ILMN_1344048,,,,,,,,,,
ILMN_1344049,,,,,,,,,,
ILMN_1344050,,,,,,,,,,
ILMN_1344051,,,,,,,,,,
ILMN_1344052,,,,,,,,,,
ILMN_1344053,,,,,,,,,,
ILMN_1344054,,,,,,,,,,
ILMN_1344055,,,,,,,,,,
ILMN_1344056,,,,,,,,,,
ILMN_1344057,,,,,,,,,,
ILMN_1344058,,,,,,,,,,
ILMN_1344059,,,,,,,,,,
ILMN_1344060,,,,,,,,,,
ILMN_1344061,,,,,,,,,,
ILMN_1344062,,,,,,,,,,
ILMN_1344063,,,,,,,,,,
ILMN_1344064,,,,,,,,,,
ILMN_1344065,,,,,,,,,,
ILMN_1344066,,,,,,,,,,
ILMN_1344067,,,,,,,,,,
ILMN_1344068,,,,,,,,,,
ILMN_1344069,,,,,,,,,,
ILMN_1344070,,,,,,,,,,
ILMN_1378483,,,,,,,,,,
ILMN_1378484,,,,,,,,,,
ILMN_1378485,,,,,,,,,,
ILMN_1651199,106.24,94.6942,108.252,102.891,88.3068,95.1951,97.5458,106.289,95.3983,83.5639
ILMN_1651209,97.2257,100.547,109.053,94.7451,107.907,95.652,105.754,119.326,111.958,115.324
ILMN_1651210,97.0978,102.292,119.79,105.96,94.9355,101.83,125.647,99.5857,103.836,102.446
ILMN_1651221,104.72,102.231,101.068,103.385,95.6234,111.786,109.898,102.766,95.4227,109.357
ILMN_1651228,8897.16,9964.3,8910.93,7752.54,10280.0,9156.97,9326.87,11063.4,11254.2,12157.2
ILMN_1651229,253.703,235.132,162.0,168.023,194.061,253.544,230.35,179.872,184.002,216.35
ILMN_1651230,101.339,107.924,104.112,90.9696,101.494,96.6065,90.9516,101.553,90.0076,96.2912
ILMN_1651232,106.514,100.529,101.562,99.3862,111.643,112.777,97.7311,108.06,116.086,102.626
ILMN_1651235,87.22,88.7645,89.9721,90.9026,83.9102,93.141,97.013,85.1111,83.699,86.7103
ILMN_1651236,89.8578,98.2903,81.1493,96.5656,101.031,99.0828,91.882,90.7288,86.2498,89.4349
ILMN_1651237,89.3222,94.4344,94.7341,105.214,105.836,104.996,98.0738,90.0013,90.4827,122.321
ILMN_1651238,82.1642,83.7087,87.993,93.5702,95.7057,97.6636,92.0704,86.6527,79.1109,81.4494
ILMN_1651249,127.094,97.7212,93.4084,103.298,89.8069,95.8838,99.0556,103.309,90.0639,95.6234
ILMN_1651253,100.552,96.0104,102.812,88.4273,114.248,101.389,85.0949,103.924,88.8636,91.5391
ILMN_1651254,511.07,525.537,583.126,760.571,651.777,844.768,761.354,960.165,1098.08,1093.63
ILMN_1651259,123.455,134.019,133.636,133.202,123.64,120.145,129.088,114.332,129.719,140.434
ILMN_1651260,77.3132,78.1781,76.8863,83.0953,86.8712,84.3887,85.2387,85.6012,78.873,82.8
ILMN_1651262,2308.45,2597.46,1979.17,1903.94,2191.33,1993.12,2339.09,2524.24,2573.15,2774.74
ILMN_1651268,94.0754,84.8294,91.1052,99.5436,97.261,88.4929,100.869,95.5465,101.619,97.0766
ILMN_1651278,593.642,537.124,364.311,551.322,559.43,367.051,368.437,316.481,383.728,420.835
ILMN_1651279,236.607,102.474,117.737,127.312,120.171,300.432,137.701,129.091,110.089,119.045
ILMN_1651281,127.185,99.3554,119.641,88.9197,96.8537,109.996,100.106,100.44,107.868,88.7097
ILMN_1651282,115.229,99.5584,120.367,122.53,106.591,103.818,107.884,133.885,129.425,108.232
ILMN_1651285,103.759,109.72,108.545,119.582,107.818,103.022,92.3161,121.163,119.871,100.172
ILMN_1651286,86.8959,79.8076,84.6174,96.1894,90.9419,85.8252,87.0627,89.5487,122.093,100.755
ILMN_1651288,123.202,130.097,117.736,114.017,124.604,111.058,111.823,108.843,124.101,120.035
ILMN_1651292,93.718,87.3458,81.8616,99.6634,79.2996,97.0494,87.632,88.8695,94.6828,102.265
ILMN_1651296,475.008,326.36,674.522,380.47,337.681,616.555,343.712,1220.55,378.882,452.285
ILMN_1651303,118.089,99.5528,97.7872,109.991,105.423,106.697,99.516,106.984,114.035,114.098
ILMN_1651309,83.0131,88.8577,83.7848,85.8067,83.6159,85.4931,80.5779,86.1878,86.5762,82.9877
ILMN_1651310,106.309,87.184,100.148,95.6097,104.596,109.412,105.228,92.3679,93.5935,105.594
ILMN_1651315,476.988,526.856,748.868,363.84,409.169,456.417,658.147,1160.29,478.787,714.882
ILMN_1651316,660.68,337.819,549.74,616.652,173.126,630.46,190.086,186.064,186.646,103.627
ILMN_1651325,101.797,101.393,97.6164,89.7716,96.4784,99.8623,95.7868,89.3299,93.4074,101.175
ILMN_1651328,219.757,128.596,127.117,135.483,173.529,159.338,142.525,150.279,121.337,183.489
ILMN_1651329,109.647,100.71,117.629,110.566,106.784,104.707,93.2797,109.112,107.709,102.916
ILMN_1651330,86.9403,83.6849,82.9293,83.4325,80.8219,82.2988,85.2281,77.4982,93.7837,84.9941
ILMN_1651336,85.09,128.103,125.971,115.596,109.652,93.471,116.525,135.85,123.208,120.782
ILMN_1651339,106.963,101.337,101.139,117.042,119.201,115.733,95.2863,96.0434,109.191,92.9791
ILMN_1651341,96.5954,138.166,115.504,149.154,123.616,121.813,137.923,119.072,117.117,124.19
ILMN_1651343,136.484,134.654,134.572,106.596,117.877,166.358,124.929,120.951,110.562,123.842
ILMN_1651346,254.192,242.947,218.79,235.718,250.046,213.664,211.81,197.735,253.491,283.791
ILMN_1651347,1944.89,2137.39,1909.51,1410.93,1455.9,3018.15,3399.12,3881.63,2792.49,2803.38
ILMN_1651351,92.6367,92.2413,86.5477,96.088,90.9987,110.31,95.9143,87.986,101.732,99.6532
ILMN_1651354,101.159,125.544,148.316,118.069,114.187,112.256,96.2355,116.333,146.067,121.952
ILMN_1651358,83.3631,76.95,85.1998,85.836,81.9363,93.172,86.4678,90.1389,99.8139,87.5518
ILMN_1651364,105.991,103.612,124.011,101.849,99.0409,113.709,110.708,117.766,105.536,110.553
ILMN_1651365,82.1105,87.3381,82.5522,102.885,75.8201,77.5958,82.1378,71.1929,83.3402,86.6103
ILMN_1651369,104.022,101.287,109.982,91.3954,89.9589,111.119,87.1029,99.5673,83.1855,101.369
ILMN_1651370,109.204,108.34,106.905,107.541,102.151,104.11,87.907,99.9168,90.8947,102.472
ILMN_1651373,92.6464,100.785,102.469,90.3296,96.0085,101.693,89.5308,88.4359,92.3015,103.76
ILMN_1651378,219.312,319.397,303.64,239.385,270.914,249.123,329.066,358.661,244.437,340.97
ILMN_1651380,124.033,115.412,107.166,102.97,108.479,107.223,116.753,112.443,94.3693,107.106
ILMN_1651385,305.142,265.47,272.562,277.122,300.793,307.045,303.154,324.295,225.899,370.81
ILMN_1651388,115.349,107.998,97.1748,104.704,103.578,105.462,98.6662,131.349,96.3587,111.722
ILMN_1651395,104.771,119.62,117.521,111.498,112.739,115.118,113.124,113.896,96.0661,102.502
ILMN_1651396,108.322,114.284,102.592,91.7123,104.454,99.8477,115.091,108.707,108.749,105.473
ILMN_1651403,109.313,136.878,107.908,120.592,111.527,98.5087,100.933,101.822,119.073,112.192
ILMN_1651404,95.1827,100.3,101.093,103.415,97.3174,104.005,117.498,97.4437,98.3747,91.3838
ILMN_1651405,1051.85,1067.91,916.007,810.339,1071.47,1096.66,1161.38,1402.31,866.06,1469.12
ILMN_1651408,91.0315,105.345,92.3049,117.33,101.969,102.372,99.7327,104.863,105.684,110.879
ILMN_1651415,117.06,154.769,107.73,116.037,127.369,141.691,152.093,155.01,195.272,139.327
ILMN_1651428,104.211,99.0455,97.9,98.6288,102.681,96.8226,92.4968,103.761,102.056,101.401
ILMN_1651429,103.882,92.9287,112.097,90.0977,98.9781,111.093,108.561,102.901,103.883,87.9894
ILMN_1651430,84.2369,89.6769,88.5602,102.589,88.4286,83.3068,91.0379,78.7446,99.5896,86.6127
ILMN_1651433,437.355,913.668,1553.98,1488.54,951.691,707.19,1333.2,1158.29,1782.86,795.833
ILMN_1651435,95.1359,89.8523,102.309,93.4084,96.6338,102.475,90.5148,94.6656,89.9541,105.126
ILMN_1651437,90.9244,92.3367,92.4716,94.8216,105.719,103.055,86.0355,94.9524,91.6714,105.186
ILMN_1651438,154.431,172.574,164.143,136.484,117.32,169.785,195.977,181.846,131.551,121.736
ILMN_1651447,91.2693,107.885,97.8916,93.3965,88.0353,108.376,101.608,95.265,95.8908,77.5321
ILMN_1651453,123.705,105.976,122.582,107.562,101.915,111.161,126.287,101.369,126.0,102.509
ILMN_1651456,85.0027,90.7454,84.9752,92.3238,90.9142,89.9646,91.2946,83.7198,81.1593,83.0922
ILMN_1651457,106.169,99.5302,96.1348,99.3013,92.5412,111.377,103.618,105.598,86.9677,112.639
ILMN_1651464,121.15,99.615,101.385,117.511,106.323,113.949,93.0573,126.142,129.348,113.106
ILMN_1651466,106.634,95.897,93.4525,91.4407,104.962,107.172,100.063,109.398,78.575,94.8713
ILMN_1651470,96.0544,94.5263,90.5755,97.6623,111.478,88.6324,103.979,93.7683,107.926,102.322
ILMN_1651477,81.359,81.8527,85.641,120.571,92.3377,92.4275,91.3,90.2562,97.082,89.1195
ILMN_1651486,106.99,105.396,95.5377,84.7264,121.804,97.9312,120.026,92.5911,108.638,104.177
ILMN_1651488,112.466,104.055,111.452,136.549,118.106,102.855,102.805,116.612,123.123,95.0049
ILMN_1651490,115.409,131.873,106.784,115.677,111.236,110.711,101.966,105.611,104.649,93.9881
ILMN_1651492,100.213,103.453,104.548,122.216,115.179,119.402,102.486,106.655,94.8287,113.385
ILMN_1651495,90.3183,85.4909,90.6523,92.3938,97.6075,99.968,89.5449,91.8168,109.195,103.416
ILMN_1651496,1179.1,1084.99,587.468,629.945,1010.15,1159.04,893.538,594.936,373.78,712.545
ILMN_1651498,371.711,172.252,191.99,146.686,121.956,125.666,123.479,176.688,96.7805,122.727
ILMN_1651499,245.093,195.378,150.992,223.896,257.536,285.315,194.481,186.89,194.702,292.509
ILMN_1651501,88.7186,98.0676,81.6769,87.9503,97.7178,108.896,99.9133,108.134,96.6104,101.924
ILMN_1651504,323.979,283.093,219.312,234.819,305.836,317.658,282.957,262.35,238.696,292.922
ILMN_1651506,228.174,243.014,219.537,252.234,251.201,157.711,167.371,171.637,191.304,165.941
ILMN_1651507,104.815,146.102,143.32,110.276,116.506,100.755,103.453,109.756,113.603,100.376
ILMN_1651508,111.523,118.522,113.488,114.507,128.101,107.454,103.826,117.065,101.465,121.285
ILMN_1651513,403.87,330.145,370.944,526.115,463.91,448.111,420.835,329.815,539.345,448.781
ILMN_1651520,109.93,109.147,114.464,91.6785,108.193,105.114,120.08,104.874,90.0421,115.499
ILMN_1651532,105.685,125.536,109.602,101.019,110.258,109.017,111.757,120.853,107.732,96.1117
ILMN_1651535,120.297,103.75,114.713,118.392,122.402,109.073,111.991,125.843,107.247,114.146
ILMN_1651536,93.3033,88.1897,93.9481,91.758,90.2345,81.7799,89.7282,93.0703,84.8426,107.323
ILMN_1651538,118.323,137.647,132.016,115.576,114.022,130.133,154.094,113.698,132.694,110.858
ILMN_1651543,97.6956,99.4715,102.735,109.458,115.656,88.9471,85.5225,95.5275,98.2602,90.0593
ILMN_1651544,98.523,102.522,107.866,101.089,101.784,103.175,91.2595,122.549,115.356,119.979
ILMN_1651547,110.592,121.467,102.022,92.7041,92.0574,118.645,91.1343,102.083,77.9872,100.744
ILMN_1651554,114.28,112.151,133.051,97.0055,111.234,128.656,131.257,122.769,105.778,101.876
ILMN_1651557,105.398,185.889,236.671,198.48,187.939,136.401,182.943,171.995,174.377,155.461
ILMN_1651563,90.9564,107.008,100.04,91.3925,89.9077,97.8618,94.4461,96.8398,81.6731,122.159
ILMN_1651565,115.941,99.2559,112.604,111.34,116.413,133.898,108.96,119.138,113.442,105.726
ILMN_1651567,133.333,123.852,104.008,115.432,104.879,102.357,105.46,107.829,125.4,105.959
ILMN_1651568,101.047,111.029,105.768,93.8569,106.563,103.338,116.545,108.124,113.788,101.627
ILMN_1651569,125.688,115.943,133.75,143.601,117.458,114.788,115.521,133.466,96.9702,105.017
ILMN_1651574,93.0378,92.7835,87.2604,83.4463,103.197,93.1814,104.283,98.4227,102.229,97.6948
ILMN_1651576,97.5011,95.1085,93.3154,107.588,83.3185,99.4359,103.911,98.7366,100.925,108.33
ILMN_1651582,124.754,97.2516,97.0174,84.989,96.0055,92.8013,113.537,95.8386,116.773,96.664
ILMN_1651584,102.729,116.662,94.8705,99.7019,104.09,96.3234,93.3313,104.39,98.5314,105.268
ILMN_1651597,82.5725,105.62,90.9077,85.6369,82.6706,82.918,89.3761,79.1316,82.1907,101.868
ILMN_1651599,106.066,115.005,115.597,107.21,125.57,101.03,121.24,110.685,111.091,128.634
ILMN_1651604,120.716,108.738,95.3319,106.125,98.5755,104.059,117.687,105.719,143.072,101.918
ILMN_1651606,117.322,114.975,116.74,94.9524,98.4945,116.988,97.6269,124.58,112.574,105.207
ILMN_1651608,120.501,118.817,108.648,96.5555,112.072,129.678,104.911,98.5431,102.144,130.838
ILMN_1651609,108.424,115.81,107.579,95.9685,109.819,108.114,101.004,125.66,112.875,104.8
ILMN_1651610,195.378,134.524,145.762,120.708,114.213,166.203,146.676,245.427,135.301,126.296
ILMN_1651617,114.387,126.008,164.398,171.162,171.133,108.531,138.031,132.723,136.711,173.708
ILMN_1651624,97.0574,87.1256,90.7698,106.003,84.1709,96.9816,95.5015,93.704,93.2948,92.7611
ILMN_1651628,222.255,298.793,272.031,348.51,398.529,244.779,292.062,287.874,294.427,307.694
ILMN_1651636,122.608,125.639,109.645,121.886,115.594,100.301,126.019,108.74,128.398,126.689
ILMN_1651637,108.298,120.409,97.8642,102.319,99.4281,97.6537,111.493,105.557,102.126,98.8265
ILMN_1651641,98.4377,99.8245,94.9694,84.6739,84.0018,99.9299,95.4562,88.3744,78.6592,85.8859
ILMN_1651642,206.897,178.656,172.72,137.741,169.427,217.342,175.575,217.533,158.728,225.944
ILMN_1651643,123.344,90.489,116.873,98.3692,103.886,97.4344,113.177,126.421,100.739,118.523
ILMN_1651652,90.5788,94.5894,91.97,88.9244,86.8669,82.9751,84.1692,84.8192,93.0117,102.763
ILMN_1651656,80.5693,89.4349,98.6165,79.2953,81.5758,79.0738,88.0045,86.9421,81.5734,82.3233
ILMN_1651657,88.8087,87.1457,84.0821,116.248,108.077,93.9602,90.3485,101.507,121.809,105.083
ILMN_1651660,106.852,114.973,124.203,99.2107,99.4368,97.2948,104.457,103.229,101.072,115.384
ILMN_1651662,94.7134,92.3354,86.7887,84.497,93.8832,96.4228,92.085,102.056,111.051,100.093
ILMN_1651664,107.751,123.346,107.683,125.719,107.645,102.007,114.542,114.821,106.624,92.3278
ILMN_1651672,118.656,112.891,109.923,109.002,90.8528,111.007,103.895,113.651,100.937,156.258
ILMN_1651680,12320.9,11132.4,13650.3,16991.4,13991.4,10118.3,9988.61,11366.2,13991.4,11132.4
ILMN_1651681,104.83,112.529,100.68,98.2296,106.276,98.7109,99.8786,128.74,119.201,97.7743
ILMN_1651684,144.778,146.435,124.022,154.505,123.01,143.033,179.322,219.343,182.586,174.596
ILMN_1651685,102.914,108.093,115.213,91.1497,94.088,91.4745,94.0304,98.477,87.0115,98.8744
ILMN_1651690,106.925,108.72,96.4831,109.839,105.143,116.645,93.2558,113.366,109.959,102.146
ILMN_1651692,152.715,202.366,239.059,194.143,260.804,173.154,200.333,236.832,194.882,223.548
ILMN_1651693,130.751,115.437,128.034,105.862,98.6497,114.982,118.876,120.101,121.108,118.469
ILMN_1651699,99.7615,100.915,113.124,101.182,101.635,96.8191,100.138,101.224,111.704,93.2585
ILMN_1651705,200.005,285.357,497.435,307.496,308.27,267.889,622.875,930.399,579.464,469.481
ILMN_1651708,112.777,120.459,123.177,115.708,108.69,106.04,106.081,113.868,101.715,111.577
ILMN_1651710,86.4562,88.9749,82.9832,98.4453,83.8878,90.648,102.705,136.044,110.886,84.0669
ILMN_1651711,107.444,106.578,131.224,95.5377,92.416,125.119,98.5563,106.487,110.0,96.0011
ILMN_1651712,119.649,128.786,129.035,122.148,106.739,144.448,121.373,122.189,126.444,100.228
ILMN_1651715,97.205,84.5728,107.636,109.265,116.933,89.7697,91.6102,97.5676,123.829,92.7521
ILMN_1651717,115.203,109.996,98.6713,97.7011,84.2503,100.561,101.271,96.6543,97.0073,111.64
ILMN_1651719,224.551,265.532,314.966,315.987,401.279,283.378,358.237,480.417,386.194,456.576
ILMN_1651727,91.5419,94.2566,92.4056,106.287,81.6537,94.1455,97.8739,99.136,99.9619,88.3618
ILMN_1651735,420.932,722.181,637.893,527.584,506.167,613.174,961.851,1125.56,823.315,688.835
ILMN_1651737,98.9781,99.5027,91.8027,93.9058,92.1332,106.398,89.5023,89.382,86.7735,105.108
ILMN_1651741,132.378,107.46,122.006,121.102,102.782,107.631,115.414,101.591,97.6636,107.08
ILMN_1651745,111.013,121.692,107.759,100.432,108.876,107.462,115.089,119.107,123.647,116.28
ILMN_1651752,256.366,282.472,254.249,908.077,350.674,247.371,172.97,232.312,320.932,337.182
ILMN_1651758,106.729,106.691,102.062,118.289,114.824,102.121,98.0401,116.186,117.083,101.757
ILMN_1651760,98.9442,92.5549,99.7511,109.197,86.1156,103.583,109.462,101.243,105.242,96.987
ILMN_1651763,86.6583,96.6871,84.7331,97.2486,96.1135,88.174,82.7734,95.925,101.23,85.2967
ILMN_1651767,183.894,179.715,211.406,219.757,264.056,163.705,208.253,201.606,229.834,200.553
ILMN_1651769,149.385,128.919,120.883,141.747,130.751,155.477,114.983,153.256,145.085,106.132
ILMN_1651771,101.856,115.066,124.413,100.551,101.56,115.205,117.765,104.002,89.8069,92.2654
ILMN_1651776,234.498,159.902,161.905,136.949,187.57,419.938,237.55,227.718,221.118,309.693
ILMN_1651787,94.8216,97.0663,93.8118,91.5402,106.004,91.8779,98.0773,91.2245,112.075,109.504
ILMN_1651788,429.192,310.755,270.07,272.053,344.35,365.03,244.327,199.609,240.2,310.468
ILMN_1651789,100.048,103.826,109.244,104.247,123.597,99.5595,102.029,99.007,95.5191,93.7481
ILMN_1651792,119.453,124.714,112.393,96.8885,95.9485,103.991,104.158,108.248,115.684,106.729
ILMN_1651799,1140.54,1670.56,1168.59,1179.62,1466.93,1276.56,1602.96,1689.98,1469.12,1701.83
ILMN_1651800,80.0588,80.399,99.8488,90.6016,81.92,83.0489,86.7802,112.668,103.295,97.7641
ILMN_1651806,100.949,97.6544,95.8653,105.392,92.892,102.717,100.704,97.1617,102.124,99.5702
ILMN_1651811,121.246,101.396,119.215,113.129,109.548,113.474,121.215,115.992,93.2717,109.481
ILMN_1651817,146.921,119.418,107.295,104.54,109.733,107.825,103.396,115.357,102.086,126.156
ILMN_1651819,216.396,191.486,270.1,169.272,218.345,244.731,200.175,232.248,222.298,193.153
ILMN_1651826,3159.8,3786.1,2371.92,2101.74,3781.0,2715.74,2062.88,1088.17,1551.91,2907.73
ILMN_1651828,768.099,1322.9,1012.58,1456.62,1156.4,589.868,1174.21,942.378,1388.46,1361.01
ILMN_1651832,1481.93,1862.47,1885.01,1585.25,1951.84,1492.47,1910.78,2006.94,2103.39,1486.95
ILMN_1651838,83.5882,78.6398,82.7855,89.5023,112.103,82.6417,89.1789,96.8481,84.8098,109.816
ILMN_1651846,93.5143,100.377,96.6846,91.4205,94.9971,103.994,111.166,98.9158,84.6694,95.7317
ILMN_1651848,99.0129,79.1714,87.1224,93.6363,100.647,93.3271,91.6526,105.406,94.3284,102.354
ILMN_1651850,17425.1,17357.7,17705.3,16169.3,15708.2,19557.5,17425.1,18913.4,19325.3,17931.1
ILMN_1651865,86.2551,97.6126,93.6439,95.9307,90.9795,90.0666,92.4662,90.9238,98.6944,87.4167
ILMN_1651872,644.604,578.864,409.42,475.842,420.237,372.04,398.585,367.513,348.51,269.457
ILMN_1651878,86.1318,92.5122,83.8751,109.923,84.8119,84.2078,85.591,86.6264,97.2196,95.9918
ILMN_1651886,1373.9,1183.56,924.414,851.748,1074.95,1808.34,1264.34,867.684,680.187,1164.56
ILMN_1651899,7160.76,10044.1,10933.2,9988.61,7551.69,8897.16,11804.0,10066.8,11474.2,8044.51
ILMN_1651900,110.794,121.969,93.8801,108.781,93.8389,114.246,92.8643,93.0104,92.6114,88.0871
ILMN_1651902,129.944,113.946,124.53,113.496,104.237,115.185,111.533,116.773,109.881,97.4557
ILMN_1651903,118.481,107.146,112.414,113.748,98.7133,100.279,103.356,115.871,109.953,126.08
ILMN_1651905,82.5827,88.9205,85.299,81.949,97.404,86.7344,77.1662,85.9443,89.2174,85.2739
ILMN_1651913,101.49,113.741,108.003,101.28,114.638,102.008,106.317,101.928,112.813,115.574
ILMN_1651916,111.133,113.572,103.89,88.674,101.702,104.237,112.641,116.513,128.068,106.857
ILMN_1651936,171.982,191.448,183.574,166.105,161.116,175.597,159.734,187.026,162.732,181.817
ILMN_1651938,111.106,116.822,103.627,95.2231,98.6407,119.288,103.198,101.616,111.135,101.127
ILMN_1651940,84.7838,92.4877,81.8423,89.7975,91.842,108.616,74.2682,88.7153,83.356,85.641
ILMN_1651943,101.594,109.824,109.312,118.755,136.162,114.789,102.062,115.922,124.682,118.497
ILMN_1651944,102.0,125.124,113.867,105.952,97.8894,113.59,113.055,93.8452,95.0297,98.1189
ILMN_1651949,129.048,154.994,145.405,171.982,194.481,131.731,171.801,128.809,163.453,160.606
ILMN_1651950,90.281,88.7826,84.7638,87.4487,91.7111,95.2606,95.7727,89.4905,101.757,99.2138
ILMN_1651958,101.014,107.028,123.689,109.723,96.9991,105.338,106.056,95.4517,99.9493,96.2922
ILMN_1651964,90.5087,95.984,96.232,97.495,99.608,109.01,115.478,112.372,113.508,113.676
ILMN_1651966,169.397,130.015,116.338,149.216,142.672,128.978,110.643,119.24,121.839,104.497
ILMN_1651967,92.8523,96.7095,92.3278,95.9363,110.743,91.1023,91.8182,103.873,93.7979,94.4364
ILMN_1651980,125.494,105.998,121.469,105.937,112.294,117.413,113.948,113.295,110.398,109.82
ILMN_1651984,109.652,104.767,97.1878,113.8,109.273,93.4314,98.9347,128.648,140.663,112.774
ILMN_1651987,245.427,293.791,243.455,290.76,249.075,193.232,232.012,158.087,233.449,246.121
ILMN_1652000,107.422,108.729,118.77,110.788,118.46,120.896,117.516,111.425,131.547,99.9064
ILMN_1652003,110.61,143.266,181.329,164.359,133.163,127.017,136.394,154.959,155.549,163.32
ILMN_1652006,100.408,104.517,114.71,110.315,117.617,96.0366,119.671,117.573,103.407,120.801
ILMN_1652008,110.718,132.542,107.073,146.797,116.825,145.978,147.268,122.088,145.487,115.975
ILMN_1652015,109.212,119.034,113.629,115.98,121.608,93.191,110.261,108.727,119.893,113.802
ILMN_1652017,83.4003,91.1835,81.7452,88.247,85.5871,92.4304,90.2372,89.4703,87.6773,88.6862
ILMN_1652022,91.7362,101.87,109.553,100.164,93.8771,101.079,86.868,119.681,101.105,100.872
ILMN_1652023,122.792,102.809,108.658,101.014,90.7337,109.878,109.28,115.606,103.027,97.2761
ILMN_1652024,116.255,137.828,164.289,173.568,149.132,165.294,170.194,167.224,214.06,151.341
ILMN_1652037,100.975,109.986,94.0512,102.335,98.7537,102.742,108.131,97.6663,101.757,123.911
ILMN_1652056,87.4991,87.6056,81.6154,89.3081,87.5267,83.4265,81.6154,79.2446,82.0044,87.9736
ILMN_1652065,124.561,249.926,180.735,205.459,319.902,152.013,196.442,131.932,185.41,199.007
ILMN_1652066,99.627,104.653,111.494,107.33,105.175,105.726,101.602,103.058,114.741,109.552
ILMN_1652072,109.017,99.7443,123.169,115.313,121.604,106.353,115.505,110.44,117.004,118.113
ILMN_1652073,6005.27,8346.25,7793.1,7966.56,6943.21,9123.05,9054.05,7250.85,8294.71,8180.99
ILMN_1652079,92.2609,117.476,92.8698,92.3835,104.981,92.4069,95.2231,101.445,102.819,91.9303
ILMN_1652081,97.9296,107.911,121.337,96.1219,93.8043,96.903,88.6032,97.4406,98.7654,105.615
ILMN_1652082,480.25,560.769,479.199,396.337,673.925,312.047,368.602,280.501,251.66,400.162
ILMN_1652085,466.722,471.983,482.967,607.551,474.227,351.497,385.302,386.82,507.951,429.832
ILMN_1652088,84.8773,107.393,90.5741,108.804,90.4029,86.5671,92.124,85.0382,93.4453,85.3056
ILMN_1652098,94.9857,93.0007,91.5724,91.0379,106.845,105.387,107.529,103.141,92.402,92.4534
ILMN_1652104,87.4752,79.2289,90.5857,85.2869,93.613,88.1516,81.8485,78.098,89.6849,90.3201
ILMN_1652110,100.129,103.883,90.7678,134.472,104.031,110.671,100.614,100.643,100.266,97.3483
ILMN_1652113,119.866,122.797,121.532,111.373,122.579,113.259,117.132,120.61,109.332,113.871
ILMN_1652123,1620.27,2358.98,2486.96,2412.97,2000.67,1816.93,2982.76,2510.88,2627.55,2124.86
ILMN_1652128,1119.14,1469.12,1547.32,1630.89,1337.28,1014.86,1459.74,1671.89,1602.96,1389.37
ILMN_1652132,94.1334,108.684,106.247,123.524,96.2779,98.0857,89.8659,106.032,103.661,131.427
ILMN_1652137,84.3943,87.5495,86.9632,93.1893,96.8268,88.073,82.5264,88.6998,92.4251,84.0741
ILMN_1652144,126.11,124.588,105.582,89.9914,119.952,107.201,97.0755,108.281,100.97,105.315
ILMN_1652147,179.847,143.902,118.957,121.215,147.111,176.568,148.985,155.732,116.23,141.293
ILMN_1652151,109.117,103.86,101.609,118.45,103.287,97.6777,109.771,109.554,112.023,136.222
ILMN_1652155,95.5436,97.674,100.131,88.7205,83.2629,93.585,86.0676,128.481,96.2465,101.177
ILMN_1652160,212.551,197.159,215.722,202.221,183.305,219.154,231.074,198.964,203.333,174.252
ILMN_1652161,102.265,87.1344,105.625,93.658,99.3211,90.6327,114.814,90.9629,107.853,98.8632
ILMN_1652163,240.755,178.605,168.706,194.239,204.672,210.942,180.552,170.857,170.788,197.958
ILMN_1652164,161.098,188.85,182.681,171.925,155.84,196.41,153.0,161.773,166.596,151.151
ILMN_1652166,103.904,109.526,118.224,105.3,112.267,116.312,118.213,106.562,116.355,98.0142
ILMN_1652170,87.0978,102.046,91.3346,94.2217,91.0897,86.9788,88.305,92.0756,114.016,83.8975
ILMN_1652171,109.765,103.924,102.815,106.169,119.265,103.339,87.273,95.72,111.368,99.4313
ILMN_1652175,93.1526,103.118,91.7468,120.286,90.4684,101.081,103.36,95.5882,104.889,93.4613
ILMN_1652178,115.437,104.337,93.7026,108.876,132.857,114.326,120.772,101.194,98.2471,131.116
ILMN_1652181,104.541,96.3913,124.61,101.507,103.581,111.154,99.7802,103.337,82.7268,95.4384
ILMN_1652185,477.082,380.911,401.212,297.267,575.204,516.956,325.517,448.678,362.747,443.902
